link,text,views,date
https://www.tiktok.com/@tlevelt/video/7427054823226215712,Emotional intelligence🤍 #auramoments #auramoments #live #couplegoals #actsofkindness #emotionalintelligence #aura  created by shine aura with shine aura’s Originalton,8.2M,10-18
https://www.tiktok.com/@tlevelt/video/7427968820414827809,Emotional intelligence🤍 #kimberlyloaiza #respect #aura #couple #kiss #cute #boyfriend #couple #girlfriend  created by shine aura with shine aura’s Originalton,2.2M,10-20
https://www.tiktok.com/@cosmtixs/video/7396388431800110368,this is aura 🔥 #beyonce #paparazzi #fyp #viral  created by ꨄ ꨄ ꨄ with 🔥🎧𝗢𝘀𝗰𝘅𝗿•𝗠𝗨𝗦𝗜𝗖🎧🔥’s sonido original,49.7M,7-27
https://www.tiktok.com/@futt.ediitx/video/7373062270013672736,aura. // #parati #fypシ #viral #viral #mbappe #aura #worldcup #france #goat #fyp #foryou  created by futt.ediitx with slander’s original sound,10.4M,5-25
https://www.tiktok.com/@oskar.witulski/video/7374055002270141729,Follow to boost your Aura 📈 #aura #fyp #foryou#foryoutpage #viral #trending created by OskarWitulski with OskarWitulski’s Originalton - witul_aura,8.5M,5-28
https://www.tiktok.com/@heroedit_ae/video/7418602965163953430,The best aura moments #trollface #edit #troll created by Kenon Edits with Kenon Edits’s original sound - Kenon Edits,571.7K,9-25
https://www.tiktok.com/@sunntie/video/7371560255848762657,Next video we’ll give some tips to gain aura #fyp #aura #school #fypシ゚viral @ٴۢٴۢٴ  created by ✞Sunny Grace✞ with mandy’s hahah do it jiggle,27.3M,5-21
https://www.tiktok.com/@zxfallz2/video/7367810540246207750,#jesus #jesuschrist #God #bible #edit #verses #jesusisking #jesusedit #christian  created by 𝐹𝑎𝑙𝑙𝑧 愛 with 𝐹𝑎𝑙𝑙𝑧 愛’s som original,4.1M,5-11
https://www.tiktok.com/@are.you.okay.15/video/7382307076057386246,Aura…#respect #xyzbca #viral #edit #viralvideo #foryou #real #foryoupage #foryou #movie #fy  created by Are you okay? with Nefex.aep’s Use this sound if cr7 is the goat,5M,6-19
https://www.tiktok.com/@messifactss/video/7415399928475766021,Messi Aura + 100000💀❤️‍🔥 Antonella is a lucky woman  Goat for a reason  #messi #trending #viral #aura #leomessi #mim  created by MIM with zach’s aura,12.7M,9-16
https://www.tiktok.com/@road_uchia2/video/7391009497801608490,Bro tuff asl😭😭 #fyp #aura #foryou #twiiter  created by Road_uchia2 with 𝟘𝟟𝟟’s оригинальный звук,6.6M,7-13
https://www.tiktok.com/@nanas..nyspam/video/7375340517099343146,#outerbanksedit #fyp #parati #xyzabc #foryou #amicooked  created by nanas..nyspam with mandy’s hahah do it jiggle,2.5M,5-31
https://www.tiktok.com/@bronzo.edts/video/7401578577612836128,"No hesitation, yeaaaaa||#aura #sophierain #lacey #streamer #edit #foryou #fyp #viral #youtube #clips  created by BZO with BZO’s original sound",14.2M,8-10
https://www.tiktok.com/@durvvs/video/7424950861522095361,She’s ♾️ aura #fyp #princessdiana #foryou #aura #fypp #foryoupage  created by edits with 𝘿𝙪𝙘𝘿𝙪𝙮   🎧🎶’s nhạc nền - 𝘿𝙪𝙘𝘿𝙪𝙮   🎧🎶,277.5K,10-12
https://www.tiktok.com/@teamtrump/video/7413935923542625582,AURA. #fyp #aura #trump2024  created by Team Trump with Team Trump’s original sound,20.8M,9-12
https://www.tiktok.com/@freerunaura/video/7407546484800965921,aura ? #aura #aurangabad #parachute #military  created by runn with runn’s son original,672.6K,8-26
https://www.tiktok.com/@imluvmusic/video/7392804036027665670,Aura - Ogryzek #aura #ogryzek #newsong #phonk #imluvmusic  created by 𝙇𝙪𝙫 𝙈𝙪𝙨𝙞𝙘 with Ogryzek’s AURA,15.6M,7-17
https://www.tiktok.com/@thzera_vl/video/7406014187937352965,"""aura"" 🙏🏻. #jesusedit #aura #auraedit #jesusking #edit #defineaura  created by 𝑻𝒉𝒛𝒆𝒓𝒂_𝒗𝒍 with 𝑻𝒉𝒛𝒆𝒓𝒂_𝒗𝒍’s som original",4.7M,8-22
https://www.tiktok.com/@c7epic.aep/video/7394111774611492102,Mr. Aura 🤯 #cristiano #ronaldo #aura #soccer #newtrend #viralvideo #fyp created by c7epic.aep with c7epic.aep’s c7epic - orijinal ses,1.2M,7-21
https://www.tiktok.com/@jubysse/video/7400093042826415392,Aura.#aura #xyzbca #viralvideo #respect #viral #edit #foryoupage #movie #foryou #fy created by Respect with Respect’s son original,3.8M,8-6
https://www.tiktok.com/@nfloncbs/video/7396010884964896042,Megatron was different 😳 #nfl #calvinjohnson #lions #aura   created by NFL on CBS with Slowed Songs’s If We Being Real,6.4M,7-26
https://www.tiktok.com/@akira_xsr/video/7413283887348206853,Aura.🗿 120FPS 💀 #toji #anime #edit #jjk #mangaedit #aura  created by AKIRA 🇧🇷 with AKIRA 🇧🇷’s som original - AKIRA 🇧🇷,145.5M,9-11
https://www.tiktok.com/@tlevelt/video/7427054823226215712,Emotional intelligence🤍 #auramoments #auramoments #live #couplegoals #actsofkindness #emotionalintelligence #aura  created by shine aura with shine aura’s Originalton,8.2M,10-18
https://www.tiktok.com/@tlevelt/video/7427968820414827809,Emotional intelligence🤍 #kimberlyloaiza #respect #aura #couple #kiss #cute #boyfriend #couple #girlfriend  created by shine aura with shine aura’s Originalton,2.2M,10-20
https://www.tiktok.com/@cosmtixs/video/7396388431800110368,this is aura 🔥 #beyonce #paparazzi #fyp #viral  created by ꨄ ꨄ ꨄ with 🔥🎧𝗢𝘀𝗰𝘅𝗿•𝗠𝗨𝗦𝗜𝗖🎧🔥’s sonido original,49.7M,7-27
https://www.tiktok.com/@futt.ediitx/video/7373062270013672736,aura. // #parati #fypシ #viral #viral #mbappe #aura #worldcup #france #goat #fyp #foryou  created by futt.ediitx with slander’s original sound,10.4M,5-25
https://www.tiktok.com/@oskar.witulski/video/7374055002270141729,Follow to boost your Aura 📈 #aura #fyp #foryou#foryoutpage #viral #trending created by OskarWitulski with OskarWitulski’s Originalton - witul_aura,8.5M,5-28
https://www.tiktok.com/@heroedit_ae/video/7418602965163953430,The best aura moments #trollface #edit #troll created by Kenon Edits with Kenon Edits’s original sound - Kenon Edits,571.7K,9-25
https://www.tiktok.com/@sunntie/video/7371560255848762657,Next video we’ll give some tips to gain aura #fyp #aura #school #fypシ゚viral @ٴۢٴۢٴ  created by ✞Sunny Grace✞ with mandy’s hahah do it jiggle,27.3M,5-21
https://www.tiktok.com/@zxfallz2/video/7367810540246207750,#jesus #jesuschrist #God #bible #edit #verses #jesusisking #jesusedit #christian  created by 𝐹𝑎𝑙𝑙𝑧 愛 with 𝐹𝑎𝑙𝑙𝑧 愛’s som original,4.1M,5-11
https://www.tiktok.com/@are.you.okay.15/video/7382307076057386246,Aura…#respect #xyzbca #viral #edit #viralvideo #foryou #real #foryoupage #foryou #movie #fy  created by Are you okay? with Nefex.aep’s Use this sound if cr7 is the goat,5M,6-19
https://www.tiktok.com/@messifactss/video/7415399928475766021,Messi Aura + 100000💀❤️‍🔥 Antonella is a lucky woman  Goat for a reason  #messi #trending #viral #aura #leomessi #mim  created by MIM with zach’s aura,12.7M,9-16
https://www.tiktok.com/@road_uchia2/video/7391009497801608490,Bro tuff asl😭😭 #fyp #aura #foryou #twiiter  created by Road_uchia2 with 𝟘𝟟𝟟’s оригинальный звук,6.6M,7-13
https://www.tiktok.com/@nanas..nyspam/video/7375340517099343146,#outerbanksedit #fyp #parati #xyzabc #foryou #amicooked  created by nanas..nyspam with mandy’s hahah do it jiggle,2.5M,5-31
https://www.tiktok.com/@bronzo.edts/video/7401578577612836128,"No hesitation, yeaaaaa||#aura #sophierain #lacey #streamer #edit #foryou #fyp #viral #youtube #clips  created by BZO with BZO’s original sound",14.2M,8-10
https://www.tiktok.com/@durvvs/video/7424950861522095361,She’s ♾️ aura #fyp #princessdiana #foryou #aura #fypp #foryoupage  created by edits with 𝘿𝙪𝙘𝘿𝙪𝙮   🎧🎶’s nhạc nền - 𝘿𝙪𝙘𝘿𝙪𝙮   🎧🎶,277.5K,10-12
https://www.tiktok.com/@teamtrump/video/7413935923542625582,AURA. #fyp #aura #trump2024  created by Team Trump with Team Trump’s original sound,20.8M,9-12
https://www.tiktok.com/@freerunaura/video/7407546484800965921,aura ? #aura #aurangabad #parachute #military  created by runn with runn’s son original,672.6K,8-26
https://www.tiktok.com/@imluvmusic/video/7392804036027665670,Aura - Ogryzek #aura #ogryzek #newsong #phonk #imluvmusic  created by 𝙇𝙪𝙫 𝙈𝙪𝙨𝙞𝙘 with Ogryzek’s AURA,15.6M,7-17
https://www.tiktok.com/@thzera_vl/video/7406014187937352965,"""aura"" 🙏🏻. #jesusedit #aura #auraedit #jesusking #edit #defineaura  created by 𝑻𝒉𝒛𝒆𝒓𝒂_𝒗𝒍 with 𝑻𝒉𝒛𝒆𝒓𝒂_𝒗𝒍’s som original",4.7M,8-22
https://www.tiktok.com/@c7epic.aep/video/7394111774611492102,Mr. Aura 🤯 #cristiano #ronaldo #aura #soccer #newtrend #viralvideo #fyp created by c7epic.aep with c7epic.aep’s c7epic - orijinal ses,1.2M,7-21
https://www.tiktok.com/@jubysse/video/7400093042826415392,Aura.#aura #xyzbca #viralvideo #respect #viral #edit #foryoupage #movie #foryou #fy created by Respect with Respect’s son original,3.8M,8-6
https://www.tiktok.com/@nfloncbs/video/7396010884964896042,Megatron was different 😳 #nfl #calvinjohnson #lions #aura   created by NFL on CBS with Slowed Songs’s If We Being Real,6.4M,7-26
