link,text,views,date
https://www.tiktok.com/@johnnycodes/video/7278886999002467626,"Before I provide my breakdown of these creators… . Shoutout to @Ishraq | FullStack Dev🇧🇩🇩🇪 for the video idea. I wanted to create my own list of several other legends in this space. . (1) Back to Back SWE: . Clement has been a mentor in my programming journey. Whether it was learning about the intricacies of Big O notation, sorting algorithms, binary trees, etc., I owe much of my understanding to him. His in-depth examples and crystal-clear explanations made even the most complex concepts accessible. . (2) Programming With Mosh: . Mosh is an icon in the programming world, and his ‘1 Hour’ tutorial series has provided me lots of value over the years. His tutorials are very insightful, helping programmers hit the ground running. I remember during my capstone project my team and I watched his beginner React Native tutorial, which got the ball rolling for us. . (3) Caleb Curry: . Caleb Curry is a master at simplifying complex concepts. He really improved my SQL skills before starting an internship in college. His tutorials provided me with the confidence I needed to tackle the internship head-on. Caleb’s ability to break down intricate topics in an easy-to-understand manner is truly powerful. . (4) Hitesh Choudhary: . Hitesh has an extensive library of videos that have been a lifesaver for me, particularly his HTML and CSS guides. He consistently delivers valuable content and has been a reliable source of knowledge throughout my career. . In conclusion, these creators have not only been instrumental in my programming education but have also played a significant role in helping me earn my CS degree and become a Software Engineer. Remember, there are countless resources out there to support you on your coding journey. Best of luck; you’ve got this 🙌! . . . #programming #coding #softwareengineer #stem #tech #computerscience #programmerlife #codinglife #code #programmer created by johnnycodes with Kenya Grace’s Strangers",3.8M,2023-9-14
https://www.tiktok.com/@thomas_tapy/video/7252886961315122474,Coded #fyp #nyc  created by Thomas Tapy with audios ((:’s washing machine heart,2.1M,2023-7-6
https://www.tiktok.com/@saradaigle28/video/7322490782609345835,wtf does “coded” mean #coded #genzwords #genalphaslang #slanguage #helpme #plshelp #whatdoesthismean  created by saraaa with saraaa’s original sound,6950,1-10
https://www.tiktok.com/@nofac3babii/video/7298086401500040494,Ngl ts starting to get ridiculous 🙄 #foryoupage #coded #skit #nofacebabii  created by NoFaceBabii with ADTurnUp’s Late Night Drive,3562,2023-11-5
https://www.tiktok.com/@callmehhaley/video/7428399111075974446,ALL *WORKING* CODES In DRESS TO IMPRESS #dresstoimpress #roblox #dresstoimpressroblox #dresstoimpresscodes  created by callmehhaley with PeriTune’s Halloween ・ cute horror song,5.7M,10-21
https://www.tiktok.com/@haleyybaylee/video/7316982012072578346,And I’m literally a millennial created by haleyybaylee with 🪼🦈’s I WANT SOMETHING THAT I WANT,661.1K,2023-12-26
https://www.tiktok.com/@lanaslifeee/video/7427543314972298527,Comment Your FAVORITE ITEM/or HALLOWEEN UPDATE in The DRESS TO IMPRESS on ROBLOX… 🎃👻 created by Lana Rae 💗 • Roblox Girl with Aiden Music’s Jump (Jumpstyle TikTok) - Slowed,3.1M,10-19
https://www.tiktok.com/@kazytho_/video/7333278106385485099,Every comp sci major been through this #compsci #codinglife #cybersecurity #java #collegestudent #finals #coding  created by Kazy_ with Kazy_’s original sound,2.8M,2-8
https://www.tiktok.com/@sajjaadkhader/video/7342176048592751902,learning to code amidst the AI takeover ⁉️#coding #compsci #computerscience #ai #fyp created by Sajjaad Khader with Sajjaad Khader’s original sound,329K,3-3
https://www.tiktok.com/@jus444aylah/video/7419521167603567918,i js wanna wear what i want to wear #dresscode #theyshouldreallyEMAAAAA  created by Aylah⚰️ with John + Jane Q. Public’s Watermelon,1.7M,9-27
https://www.tiktok.com/@getneonsupply/video/7335853670652906798,"What does Coded mean on TikTok? Lets' break down the meaning for you. #coded #codedmeaning #slang #trend created by Trends, Branding, and Growth with Trends, Branding, and Growth’s original sound - Fusion Marketing Experts",37.1K,2-15
https://www.tiktok.com/@evolvedata22/video/7250355072511626539,Python Project for Beginners 👨‍💻🐍 #coding #programming #softwareengineer #fyp #python  created by Evolve - Data & Code with Domknowz’s Lofi,1.6M,2023-6-30
https://www.tiktok.com/@johnnycodes/video/7278886999002467626,"Before I provide my breakdown of these creators… . Shoutout to @Ishraq | FullStack Dev🇧🇩🇩🇪 for the video idea. I wanted to create my own list of several other legends in this space. . (1) Back to Back SWE: . Clement has been a mentor in my programming journey. Whether it was learning about the intricacies of Big O notation, sorting algorithms, binary trees, etc., I owe much of my understanding to him. His in-depth examples and crystal-clear explanations made even the most complex concepts accessible. . (2) Programming With Mosh: . Mosh is an icon in the programming world, and his ‘1 Hour’ tutorial series has provided me lots of value over the years. His tutorials are very insightful, helping programmers hit the ground running. I remember during my capstone project my team and I watched his beginner React Native tutorial, which got the ball rolling for us. . (3) Caleb Curry: . Caleb Curry is a master at simplifying complex concepts. He really improved my SQL skills before starting an internship in college. His tutorials provided me with the confidence I needed to tackle the internship head-on. Caleb’s ability to break down intricate topics in an easy-to-understand manner is truly powerful. . (4) Hitesh Choudhary: . Hitesh has an extensive library of videos that have been a lifesaver for me, particularly his HTML and CSS guides. He consistently delivers valuable content and has been a reliable source of knowledge throughout my career. . In conclusion, these creators have not only been instrumental in my programming education but have also played a significant role in helping me earn my CS degree and become a Software Engineer. Remember, there are countless resources out there to support you on your coding journey. Best of luck; you’ve got this 🙌! . . . #programming #coding #softwareengineer #stem #tech #computerscience #programmerlife #codinglife #code #programmer created by johnnycodes with Kenya Grace’s Strangers",3.8M,2023-9-14
https://www.tiktok.com/@thomas_tapy/video/7252886961315122474,Coded #fyp #nyc  created by Thomas Tapy with audios ((:’s washing machine heart,2.1M,2023-7-6
https://www.tiktok.com/@coded6351/video/7395523126630567201,#tiktok #foryou #fyp #fly #country  created by Coded with Coded’s original sound,1665,7-25
https://www.tiktok.com/@harvey.dev/video/7427781630796025093,#programming #dragon #interactive #code #foryou #htmlcss #javascript  created by meowish with 𝙼𝚊𝚛𝚕𝚘𝚗’s áurea cósmica,1.9M,10-20
https://www.tiktok.com/@psammy07/video/7429370796495097093, created by Coded with Tpeace Orékeléwà🦚’s original sound,34.8K,1w ago
https://www.tiktok.com/@coded6351/video/7392171146759769377,#tiktok #foryou #fyp #fly #country  created by Coded with Coded’s original sound,1276,7-16
https://www.tiktok.com/@coded6351/video/7395523273603157281,#tiktok #foryou #fyp #fly #country  created by Coded with Coded’s original sound,835,7-25
https://www.tiktok.com/@officiallizsanchez/video/7431631669355941162,Replying to @Alex had to go all out this halloween 🤣🎃🤪 #foryou #victorious  created by LIZ SANCHEZ with LIZ SANCHEZ’s original sound,1.4M,1d ago
https://www.tiktok.com/@yx.exilaa/video/7427526366712663318,New codes in dress to impress! Follow me for more🥰 #fypppppppppppppp #update #dti #robloxfyp #codes #followers➕ #halloween2024  created by Esila with PeriTune’s Halloween ・ cute horror song(191109),2.2M,10-19
https://www.tiktok.com/@gazi.ai/video/7250974576925068550,or rage quit coding with me #coding #csmajors #codinglife #techtok #studygram  created by Gazi Jarin with Soft boy’s Cake,3.8M,2023-7-1
https://www.tiktok.com/@codewithclaude/video/7286128669192506632,Transforming images into code instantly. #student #harvard #studenthack #computerscience #javascript #programming #technology  created by Claude - Coding Expert 💻 400K with Claude - Coding Expert 💻 400K’s original sound,128.6K,2023-10-4
https://www.tiktok.com/@cookieswlirlc/video/7430013900902370565,ALL OF THE *WORKING* DRESS TO IMPRESS CODES #cookieswlirlc #dti #roblox  created by Ari🩶 with Ari🩶’s original sound,734.4K,5d ago
https://www.tiktok.com/@ceosano/video/7361198889380187397,It is an AI first code editor called cursor.sh  #webdeveloper #reactjs #softwareengineer  created by Sandra Papo with Beast Inside Beats’s Vibes,371K,4-23
https://www.tiktok.com/@cata.scientist/video/7373931950748323078,inspo from kprverse 👾🌐💫  #codingtiktok #coding #girlscode #codinglife #softwareengineer #portfolio #website  created by cata.scientist with ILLIT’s Magnetic,120.8K,5-28
https://www.tiktok.com/@saradaigle28/video/7322490782609345835,wtf does “coded” mean #coded #genzwords #genalphaslang #slanguage #helpme #plshelp #whatdoesthismean  created by saraaa with saraaa’s original sound,6950,1-10
https://www.tiktok.com/@nofac3babii/video/7298086401500040494,Ngl ts starting to get ridiculous 🙄 #foryoupage #coded #skit #nofacebabii  created by NoFaceBabii with ADTurnUp’s Late Night Drive,3562,2023-11-5
https://www.tiktok.com/@callmehhaley/video/7428399111075974446,ALL *WORKING* CODES In DRESS TO IMPRESS #dresstoimpress #roblox #dresstoimpressroblox #dresstoimpresscodes  created by callmehhaley with PeriTune’s Halloween ・ cute horror song,5.7M,10-21
https://www.tiktok.com/@haleyybaylee/video/7316982012072578346,And I’m literally a millennial created by haleyybaylee with 🪼🦈’s I WANT SOMETHING THAT I WANT,661.1K,2023-12-26
https://www.tiktok.com/@lanaslifeee/video/7427543314972298527,Comment Your FAVORITE ITEM/or HALLOWEEN UPDATE in The DRESS TO IMPRESS on ROBLOX… 🎃👻 created by Lana Rae 💗 • Roblox Girl with Aiden Music’s Jump (Jumpstyle TikTok) - Slowed,3.1M,10-19
https://www.tiktok.com/@kazytho_/video/7333278106385485099,Every comp sci major been through this #compsci #codinglife #cybersecurity #java #collegestudent #finals #coding  created by Kazy_ with Kazy_’s original sound,2.8M,2-8
https://www.tiktok.com/@sajjaadkhader/video/7342176048592751902,learning to code amidst the AI takeover ⁉️#coding #compsci #computerscience #ai #fyp created by Sajjaad Khader with Sajjaad Khader’s original sound,329K,3-3
https://www.tiktok.com/@jus444aylah/video/7419521167603567918,i js wanna wear what i want to wear #dresscode #theyshouldreallyEMAAAAA  created by Aylah⚰️ with John + Jane Q. Public’s Watermelon,1.7M,9-27
https://www.tiktok.com/@getneonsupply/video/7335853670652906798,"What does Coded mean on TikTok? Lets' break down the meaning for you. #coded #codedmeaning #slang #trend created by Trends, Branding, and Growth with Trends, Branding, and Growth’s original sound - Fusion Marketing Experts",37.1K,2-15
https://www.tiktok.com/@evolvedata22/video/7250355072511626539,Python Project for Beginners 👨‍💻🐍 #coding #programming #softwareengineer #fyp #python  created by Evolve - Data & Code with Domknowz’s Lofi,1.6M,2023-6-30
https://www.tiktok.com/@johnnycodes/video/7278886999002467626,"Before I provide my breakdown of these creators… . Shoutout to @Ishraq | FullStack Dev🇧🇩🇩🇪 for the video idea. I wanted to create my own list of several other legends in this space. . (1) Back to Back SWE: . Clement has been a mentor in my programming journey. Whether it was learning about the intricacies of Big O notation, sorting algorithms, binary trees, etc., I owe much of my understanding to him. His in-depth examples and crystal-clear explanations made even the most complex concepts accessible. . (2) Programming With Mosh: . Mosh is an icon in the programming world, and his ‘1 Hour’ tutorial series has provided me lots of value over the years. His tutorials are very insightful, helping programmers hit the ground running. I remember during my capstone project my team and I watched his beginner React Native tutorial, which got the ball rolling for us. . (3) Caleb Curry: . Caleb Curry is a master at simplifying complex concepts. He really improved my SQL skills before starting an internship in college. His tutorials provided me with the confidence I needed to tackle the internship head-on. Caleb’s ability to break down intricate topics in an easy-to-understand manner is truly powerful. . (4) Hitesh Choudhary: . Hitesh has an extensive library of videos that have been a lifesaver for me, particularly his HTML and CSS guides. He consistently delivers valuable content and has been a reliable source of knowledge throughout my career. . In conclusion, these creators have not only been instrumental in my programming education but have also played a significant role in helping me earn my CS degree and become a Software Engineer. Remember, there are countless resources out there to support you on your coding journey. Best of luck; you’ve got this 🙌! . . . #programming #coding #softwareengineer #stem #tech #computerscience #programmerlife #codinglife #code #programmer created by johnnycodes with Kenya Grace’s Strangers",3.8M,2023-9-14
https://www.tiktok.com/@thomas_tapy/video/7252886961315122474,Coded #fyp #nyc  created by Thomas Tapy with audios ((:’s washing machine heart,2.1M,2023-7-6
https://www.tiktok.com/@coded6351/video/7395523126630567201,#tiktok #foryou #fyp #fly #country  created by Coded with Coded’s original sound,1665,7-25
https://www.tiktok.com/@harvey.dev/video/7427781630796025093,#programming #dragon #interactive #code #foryou #htmlcss #javascript  created by meowish with 𝙼𝚊𝚛𝚕𝚘𝚗’s áurea cósmica,1.9M,10-20
https://www.tiktok.com/@psammy07/video/7429370796495097093, created by Coded with Tpeace Orékeléwà🦚’s original sound,34.8K,1w ago
https://www.tiktok.com/@coded6351/video/7392171146759769377,#tiktok #foryou #fyp #fly #country  created by Coded with Coded’s original sound,1276,7-16
https://www.tiktok.com/@coded6351/video/7395523273603157281,#tiktok #foryou #fyp #fly #country  created by Coded with Coded’s original sound,835,7-25
https://www.tiktok.com/@officiallizsanchez/video/7431631669355941162,Replying to @Alex had to go all out this halloween 🤣🎃🤪 #foryou #victorious  created by LIZ SANCHEZ with LIZ SANCHEZ’s original sound,1.4M,1d ago
https://www.tiktok.com/@yx.exilaa/video/7427526366712663318,New codes in dress to impress! Follow me for more🥰 #fypppppppppppppp #update #dti #robloxfyp #codes #followers➕ #halloween2024  created by Esila with PeriTune’s Halloween ・ cute horror song(191109),2.2M,10-19
https://www.tiktok.com/@gazi.ai/video/7250974576925068550,or rage quit coding with me #coding #csmajors #codinglife #techtok #studygram  created by Gazi Jarin with Soft boy’s Cake,3.8M,2023-7-1
https://www.tiktok.com/@codewithclaude/video/7286128669192506632,Transforming images into code instantly. #student #harvard #studenthack #computerscience #javascript #programming #technology  created by Claude - Coding Expert 💻 400K with Claude - Coding Expert 💻 400K’s original sound,128.6K,2023-10-4
https://www.tiktok.com/@cookieswlirlc/video/7430013900902370565,ALL OF THE *WORKING* DRESS TO IMPRESS CODES #cookieswlirlc #dti #roblox  created by Ari🩶 with Ari🩶’s original sound,734.4K,5d ago
https://www.tiktok.com/@ceosano/video/7361198889380187397,It is an AI first code editor called cursor.sh  #webdeveloper #reactjs #softwareengineer  created by Sandra Papo with Beast Inside Beats’s Vibes,371K,4-23
https://www.tiktok.com/@cata.scientist/video/7373931950748323078,inspo from kprverse 👾🌐💫  #codingtiktok #coding #girlscode #codinglife #softwareengineer #portfolio #website  created by cata.scientist with ILLIT’s Magnetic,120.8K,5-28
https://www.tiktok.com/@animeday.ttv/video/7419736682867510571,"New Dti Halloween Update! #dtiroblox #dresstoimpress #robloxfyp #updates #halloweenlook #spooky #fyp  created by bl★ckbunny🐇 with Crystal Knives & Lex Allen’s Spooky, Scary Skeletons (House VIP Remix)",1.3M,9-28
https://www.tiktok.com/@codesyla/video/7407822152591805697,it’s always the pointer variable sound… typical dev things ☠️🤝🏻 #codingmotivation #computerscience #developer #codinglife #coding #codewithme #learntocode #learnprogramming  created by codesyla with Ramiz Srour’s original sound,1.6M,8-27
https://www.tiktok.com/@codin.s/video/7180310040669080838,Coding Apple(ios) Calculator - No Talking - ASMR Programming #asmr #asmrcoding #programmer created by Codin with Codin’s оригинальный звук - Codin,3.4M,2022-12-23
https://www.tiktok.com/@swerikcodes/video/7430119613498739974,These legends taught me how to code better than any prof ever could 🫡 #coding #learntocode #cs #computerscience #dev #programmer #softwareengineer #swe #codingforbeginners  created by SWErikCodes with Lam’s original sound,46.5K,5d ago
https://www.tiktok.com/@paba.design/video/7223557276219608328,Coding tips for beginners #coding #learntocode #developer #programmer #shecodes #programming #foryoupage  created by Tharupaba✨Tech | Web services with Famy’s Ava,1M,2023-4-18
https://www.tiktok.com/@dtivana/video/7428241391903427862,stop posting fake dti codes its embarrassing 😭😭 (reuploaded because i realized i messed up) #dti #dresstoimpress #fy #foryoupage #fake #fyp #codes #fakecodes #diva  created by 🌙 with user83711755201’s My impact,132.3K,10-21
https://www.tiktok.com/@codesyla/video/7405352419573452033,the best feeling ever 🩷🙆🏼‍♀️  #codingmotivation #computerscience #developer #codinglife #coding #codewithme #learntocode #learnprogramming  created by codesyla with nadia’s after hours,383.1K,8-20
https://www.tiktok.com/@shroomdrops/video/7420177766483512608,"#yn #ynstories #funny #freakybob #coding #fyp #learnontiktok  created by 🏦link in bio🏦 with takaya’s Suspense, horror, piano and music box",6842,9-29
https://www.tiktok.com/@axiameroblox/video/7419714761572584737,ALL THE NEW DRESS TO IMPRESS CODES! #dresstoimpress #roblox #dti created by Axiame 🌴 with Axiame 🌴’s original sound - Axiame 🌴,4.2M,9-28
https://www.tiktok.com/@thephdstudent/video/7275427016504134944,"Learning to code was hard af but definitely the best thing I’ve done 👩🏽‍💻🫶🏽 I taught myself MATLAB, R, and now learning Python, Linux (bash scripting) ✨ #codinglife #coding #programming #codingtiktok  created by Annabelle | Dr, PhD with DarkNIGHT🍉’s bunyi asal - DarkNIGHT",926.3K,2023-9-5
https://www.tiktok.com/@kazytho_/video/7346271937762495787,Who hoping on tictac #compsci #java #codinglife #collegelife #calculus #coding #tiktokban #savetiktok  created by Kazy_ with Kazy_’s original sound,1.6M,3-14
https://www.tiktok.com/@damezprod/video/7429773822737288490,code name.. #highschoolfootball #sfl  created by 🅳🅰🅼🅴 with 🅳🅰🅼🅴’s original sound,1.2M,6d ago
