link,text,views,date
https://www.tiktok.com/@maybe.mazie.eilish/video/7430552046853475626,theres always someone who has it worse than you. #depression #mentalhealth #bedrotting #depressionawareness  created by ｡✮  🎀  𝓂𝒶𝓏𝒾𝑒  🎀  ✮｡ with Connie’s original sound,8562,4d ago
https://www.tiktok.com/@sabby_yama/video/7392191261395946770,Bed rotting🙂🙃 #fyp #fypシ #fypシ゚viral #bedrotting #bed #bedrot  created by 🎧 with 𝐑𝐎𝐘𝐀𝐋 ʳᵉˡ’s WHY IS THIS SOUND GETTING USED,3.2M,7-16
https://www.tiktok.com/@lenn.xxxx/video/7346330193931373857,"Bed rotting isnt just having a movie day, it’s when your mental health cant cope so all you can do is stay in bed, sleeping or scrolling.  ✨I made these rules myself when i couldn’t leave the house for a while but was trying to improve: step by step and doing these makes you feel like you’ve acheived the smallest thing ❤️‍🩹  #mentalhealthhelp #anxietytips #wellnesstips #wellnessadvice #mindsetmotivation  created by Len with Luca Martinez’s original sound",3M,3-14
https://www.tiktok.com/@blabbycrabbyabby/video/7421758772097338630,"""oh ill just clean it up later!"" sure, sure you will #fyp #xyzcba  created by -'✧abby✧'- with 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆’s Bed rotting is not a trend.",379.8K,10-3
https://www.tiktok.com/@ivangtv/video/7360484255379574058,"Bed rotting tiktok trend is goimg viral #bedrotting #tiktoktrend #generationz  #foryou  created by IvanGtv with takaya’s Suspense, horror, piano and music box",3.3M,4-21
https://www.tiktok.com/@theworkoutwitch/video/7323298391180545326,bed rotting and your nervous system’s freeze response 🥶 get out of freeze ✌🏼 heal your nervous system (3 course bundle) 🔗 on profile #bedrotting #bedrot #freezeresponse #nervoussystemdysregulation #dorsalvagalcollapse #somaticexercise  created by The Workout Witch with MoppySound’s Ambient-style emotional piano,3.2M,1-12
https://www.tiktok.com/@graciekolenichh/video/7356760524748639521,lets not glamorize “bed rotting”  #fyp #bedrotting #fypシ #relatable #trend #trending  created by gracie with 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆’s Bed rotting is not a trend.,8M,4-11
https://www.tiktok.com/@katimorton/video/7430841833996979487,"What is the viral TikTok self care bed rotting trend? And is it good for you? #bedrotting  #selfcare #selfcaretiktok  created by Kati Morton, LMFT with Kati Morton, LMFT’s original sound",1M,3d ago
https://www.tiktok.com/@sofiaqistinee/video/7419691894445182226,"bed rotting in our 20s is disgusting but it's interesting to understand why we've all fallen victim to this ""trend"". so here's episode 1 of derot with me 💌🧘🏻‍♀️ where instead of clean reset day videos , i document the reality of the degree of how messy and rotten my room has become at times of my life - keywords : university  , uni student ,studying  , living alone , our 20s , advice , motivation , travelling, reset with me , reset day , clean with me , clean my room with me , reality , self care and self love - #movingabroad #livingabroad #selfcare #selflove #quotes #motivation #routine #cleanwithme #resetroutine #reset #errands #vlog #dayinmylife #lifestyle #20s #lesson #cleaningtiktok #room #roomdecor #college #university #student  created by Sofia 🇲🇾 with Sidewalks and Skeletons’s Goth (Slowed + Reverb)",341.7K,9-28
https://www.tiktok.com/@simmai__/video/7351467674452413702,What are ur plans for today? #fyp #art #vent #bedrotting  created by simmai with iambronyyyy’s я вообще жив или сплю блять,4.1M,3-28
https://www.tiktok.com/@katimorton/video/7430893950430448927,"5 risks of BED ROTTING #bedrotting #selfcare #selfcaretiktok  created by Kati Morton, LMFT with Kati Morton, LMFT’s original sound",690.9K,3d ago
https://www.tiktok.com/@maybe.mazie.eilish/video/7430552046853475626,theres always someone who has it worse than you. #depression #mentalhealth #bedrotting #depressionawareness  created by ｡✮  🎀  𝓂𝒶𝓏𝒾𝑒  🎀  ✮｡ with Connie’s original sound,8562,4d ago
https://www.tiktok.com/@marie_reie/video/7394390142183607583,(Spoiler) i didnt get toxic shock #wlw #bedrotting #🎀 created by Marie with Sanyio’s original sound,9.8M,7-22
https://www.tiktok.com/@hayley.oherien/video/7390150637729615146, created by hayleyyy with EU MESMO’s som original,3.7M,7-10
https://www.tiktok.com/@user726481037/video/7364438205313076513,"“I love bed rotting” “my room is a bit messy, it’s such a depression room rn!”  None of this is fun or quirky. It’s debilitating. And I know my room is disgusting and unhygienic but this is the reality of what depression can do to some people. i’m not lazy and the mess does bother me greatly, but I physically am not able to do anything about it.  This is hard for me to post because i’m so embarrassed about the state of my room and don’t want anyone to see it and judge me. Most of my closest friends have never even seen my room, because this is the state it’s in 98% of the time. But i want to be open and vulnerable on here to show people it’s nothing to be ashamed about. Depression is an extremely painful sickness and even surviving through the day is a great battle, so if your room also looks like this or if you’re beating yourself up for having a messy room, know that i’m proud of you and you are doing the very best you can !  I’m also seeing allot of people refer to there room as a ‘depression’ room as a way of using the word depression as an adjective. Depression is not an adjective. It’s an incredible difficult illness that many people d!€ from. It should not be used as a replacement for the word ‘messy’. If a few of your clothes are on your chair instead of in your closet or if you forgot to put away a cup; that’s something very different from a ‘depression room’. People who suffer from depression find even getting up to use the toilet too much sometimes; our room reflects how our depression manifests itself (and it’s not pretty)  I for example how molding food in my room, countless empty bottles and plates, used bandages that have never been thrown away and even mice and other insects. I cannot see my floor. I’m constantly breaking my neck trying to get to my bed or out of my room. I’ve broken countless things by accidently having stepped on them. I have no idea where most of my clothes are or if any of it is even clean. I’ve lost many important things because of the state of my room. I’m constantly late (which i am known for among my friends) but what they don’t know is it’s because i can’t find anything, which in turn stresses me out till the point of a panic attack, but i’m always too embarrassed to tell them that.  One thing that also upsets me is how much ‘bed rotting’ has become a trend. Taking a nap or laying in a little longer, is not ‘rotting’, that’s just resting. There have been a few times in my life where is spent weeks in my bed, and the only time I ever got up was to go to the toilet (and usually only after many hours of trying to ignore the fact that i have to pee because I didn’t want get up). One of the worst depressions in my life I spent 3 whole months in bed. And the entire time i did this, my bed clothes where not changed once. My pillow soaked up all the dirt of my unwashed hair and in turn made my skin horrible. In those 3 months i also gained an immense amount of weight because i was not moving. Other times I didn’t eat at all because I was too sucked into my ‘bed rotting’ i couldn’t even be bothered to make food.  None of this should be a ‘trend’, it’s not in anyway quirky or funny. It’s life altering and so incredibly difficult to go through and live with.  If you are also going through this right now, I want you to know i hear you and see you and to never be ashamed of the things you’ve done because of your depression, that is how you survived and i’m proud of you, and hope things start getting better for you soon <3   #mentalhealthmatters #venttok #depression #depressionroom #bedrotting #depressiveepisode #bedrottingcore #depressionroomcheck #depressionawareness  created by 😀 with ☆ kerika ☆’s Vampire empire",1.1M,5-2
https://www.tiktok.com/@ohmyisabel4ever/video/7365619870962289966,Replying to @PrettyPoison literal bed rotting #silence #fyp #bedrotting #abandonedplaces  created by Isabel 🖤 with e52basha’s Sad vibe.,963.4K,5-5
https://www.tiktok.com/@digita1k1tty69/video/7393846630308531498,he will sleep with me for days istg #foryoupage #bedrotting #jokes  created by digita1k1tty69 with Flawed Mangoes’s Riff 2,920.2K,7-20
https://www.tiktok.com/@gory_shorty/video/7346768082611883306,"Dishes that need to go, trash that needs taken out, clothes that desperately need to be washed, trash everywhere.. this shouldnt be a trend. You people think that mental illness doesnt exist anymore it seems..re-evaluate your life… do some research #bpd #bedrotting #mentalhealthmatters #fyp  created by Gory Shorty with 𝐓𝐀𝐋𝐄𝐒 𝐎𝐅 𝐁𝐎𝐑𝚰𝐒’s original sound",396.5K,3-15
https://www.tiktok.com/@f4viana/video/7426022173841575201,a date in my eyes created by Favianaᥫ᭡ with BossMan Dlow’s SportsCenter,675.9K,10-15
https://www.tiktok.com/@elainelavenaxoxx/video/7395384036786457898,Like the WHOLE bed😌💅🏻 #bedrotting #momsoftiktok  created by Elaine Herrle <3 with Sanyio’s original sound,3.2M,7-24
https://www.tiktok.com/@starycherrie/video/7400140470837431558,#woah #kangel #fyppppppppppppppppppppppp #fypシ #fypシ  created by stary (Happy Halloween) with sambuka699’s оригінальний звук,429.8K,8-6
https://www.tiktok.com/@sabby_yama/video/7392191261395946770,Bed rotting🙂🙃 #fyp #fypシ #fypシ゚viral #bedrotting #bed #bedrot  created by 🎧 with 𝐑𝐎𝐘𝐀𝐋 ʳᵉˡ’s WHY IS THIS SOUND GETTING USED,3.2M,7-16
https://www.tiktok.com/@lenn.xxxx/video/7346330193931373857,"Bed rotting isnt just having a movie day, it’s when your mental health cant cope so all you can do is stay in bed, sleeping or scrolling.  ✨I made these rules myself when i couldn’t leave the house for a while but was trying to improve: step by step and doing these makes you feel like you’ve acheived the smallest thing ❤️‍🩹  #mentalhealthhelp #anxietytips #wellnesstips #wellnessadvice #mindsetmotivation  created by Len with Luca Martinez’s original sound",3M,3-14
https://www.tiktok.com/@blabbycrabbyabby/video/7421758772097338630,"""oh ill just clean it up later!"" sure, sure you will #fyp #xyzcba  created by -'✧abby✧'- with 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆’s Bed rotting is not a trend.",379.8K,10-3
https://www.tiktok.com/@ivangtv/video/7360484255379574058,"Bed rotting tiktok trend is goimg viral #bedrotting #tiktoktrend #generationz  #foryou  created by IvanGtv with takaya’s Suspense, horror, piano and music box",3.3M,4-21
https://www.tiktok.com/@theworkoutwitch/video/7323298391180545326,bed rotting and your nervous system’s freeze response 🥶 get out of freeze ✌🏼 heal your nervous system (3 course bundle) 🔗 on profile #bedrotting #bedrot #freezeresponse #nervoussystemdysregulation #dorsalvagalcollapse #somaticexercise  created by The Workout Witch with MoppySound’s Ambient-style emotional piano,3.2M,1-12
https://www.tiktok.com/@graciekolenichh/video/7356760524748639521,lets not glamorize “bed rotting”  #fyp #bedrotting #fypシ #relatable #trend #trending  created by gracie with 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆’s Bed rotting is not a trend.,8M,4-11
https://www.tiktok.com/@katimorton/video/7430841833996979487,"What is the viral TikTok self care bed rotting trend? And is it good for you? #bedrotting  #selfcare #selfcaretiktok  created by Kati Morton, LMFT with Kati Morton, LMFT’s original sound",1M,3d ago
https://www.tiktok.com/@sofiaqistinee/video/7419691894445182226,"bed rotting in our 20s is disgusting but it's interesting to understand why we've all fallen victim to this ""trend"". so here's episode 1 of derot with me 💌🧘🏻‍♀️ where instead of clean reset day videos , i document the reality of the degree of how messy and rotten my room has become at times of my life - keywords : university  , uni student ,studying  , living alone , our 20s , advice , motivation , travelling, reset with me , reset day , clean with me , clean my room with me , reality , self care and self love - #movingabroad #livingabroad #selfcare #selflove #quotes #motivation #routine #cleanwithme #resetroutine #reset #errands #vlog #dayinmylife #lifestyle #20s #lesson #cleaningtiktok #room #roomdecor #college #university #student  created by Sofia 🇲🇾 with Sidewalks and Skeletons’s Goth (Slowed + Reverb)",341.7K,9-28
https://www.tiktok.com/@simmai__/video/7351467674452413702,What are ur plans for today? #fyp #art #vent #bedrotting  created by simmai with iambronyyyy’s я вообще жив или сплю блять,4.1M,3-28
https://www.tiktok.com/@katimorton/video/7430893950430448927,"5 risks of BED ROTTING #bedrotting #selfcare #selfcaretiktok  created by Kati Morton, LMFT with Kati Morton, LMFT’s original sound",690.9K,3d ago
https://www.tiktok.com/@maybe.mazie.eilish/video/7430552046853475626,theres always someone who has it worse than you. #depression #mentalhealth #bedrotting #depressionawareness  created by ｡✮  🎀  𝓂𝒶𝓏𝒾𝑒  🎀  ✮｡ with Connie’s original sound,8562,4d ago
https://www.tiktok.com/@marie_reie/video/7394390142183607583,(Spoiler) i didnt get toxic shock #wlw #bedrotting #🎀 created by Marie with Sanyio’s original sound,9.8M,7-22
https://www.tiktok.com/@hayley.oherien/video/7390150637729615146, created by hayleyyy with EU MESMO’s som original,3.7M,7-10
https://www.tiktok.com/@user726481037/video/7364438205313076513,"“I love bed rotting” “my room is a bit messy, it’s such a depression room rn!”  None of this is fun or quirky. It’s debilitating. And I know my room is disgusting and unhygienic but this is the reality of what depression can do to some people. i’m not lazy and the mess does bother me greatly, but I physically am not able to do anything about it.  This is hard for me to post because i’m so embarrassed about the state of my room and don’t want anyone to see it and judge me. Most of my closest friends have never even seen my room, because this is the state it’s in 98% of the time. But i want to be open and vulnerable on here to show people it’s nothing to be ashamed about. Depression is an extremely painful sickness and even surviving through the day is a great battle, so if your room also looks like this or if you’re beating yourself up for having a messy room, know that i’m proud of you and you are doing the very best you can !  I’m also seeing allot of people refer to there room as a ‘depression’ room as a way of using the word depression as an adjective. Depression is not an adjective. It’s an incredible difficult illness that many people d!€ from. It should not be used as a replacement for the word ‘messy’. If a few of your clothes are on your chair instead of in your closet or if you forgot to put away a cup; that’s something very different from a ‘depression room’. People who suffer from depression find even getting up to use the toilet too much sometimes; our room reflects how our depression manifests itself (and it’s not pretty)  I for example how molding food in my room, countless empty bottles and plates, used bandages that have never been thrown away and even mice and other insects. I cannot see my floor. I’m constantly breaking my neck trying to get to my bed or out of my room. I’ve broken countless things by accidently having stepped on them. I have no idea where most of my clothes are or if any of it is even clean. I’ve lost many important things because of the state of my room. I’m constantly late (which i am known for among my friends) but what they don’t know is it’s because i can’t find anything, which in turn stresses me out till the point of a panic attack, but i’m always too embarrassed to tell them that.  One thing that also upsets me is how much ‘bed rotting’ has become a trend. Taking a nap or laying in a little longer, is not ‘rotting’, that’s just resting. There have been a few times in my life where is spent weeks in my bed, and the only time I ever got up was to go to the toilet (and usually only after many hours of trying to ignore the fact that i have to pee because I didn’t want get up). One of the worst depressions in my life I spent 3 whole months in bed. And the entire time i did this, my bed clothes where not changed once. My pillow soaked up all the dirt of my unwashed hair and in turn made my skin horrible. In those 3 months i also gained an immense amount of weight because i was not moving. Other times I didn’t eat at all because I was too sucked into my ‘bed rotting’ i couldn’t even be bothered to make food.  None of this should be a ‘trend’, it’s not in anyway quirky or funny. It’s life altering and so incredibly difficult to go through and live with.  If you are also going through this right now, I want you to know i hear you and see you and to never be ashamed of the things you’ve done because of your depression, that is how you survived and i’m proud of you, and hope things start getting better for you soon <3   #mentalhealthmatters #venttok #depression #depressionroom #bedrotting #depressiveepisode #bedrottingcore #depressionroomcheck #depressionawareness  created by 😀 with ☆ kerika ☆’s Vampire empire",1.1M,5-2
https://www.tiktok.com/@ohmyisabel4ever/video/7365619870962289966,Replying to @PrettyPoison literal bed rotting #silence #fyp #bedrotting #abandonedplaces  created by Isabel 🖤 with e52basha’s Sad vibe.,963.4K,5-5
https://www.tiktok.com/@digita1k1tty69/video/7393846630308531498,he will sleep with me for days istg #foryoupage #bedrotting #jokes  created by digita1k1tty69 with Flawed Mangoes’s Riff 2,920.2K,7-20
https://www.tiktok.com/@gory_shorty/video/7346768082611883306,"Dishes that need to go, trash that needs taken out, clothes that desperately need to be washed, trash everywhere.. this shouldnt be a trend. You people think that mental illness doesnt exist anymore it seems..re-evaluate your life… do some research #bpd #bedrotting #mentalhealthmatters #fyp  created by Gory Shorty with 𝐓𝐀𝐋𝐄𝐒 𝐎𝐅 𝐁𝐎𝐑𝚰𝐒’s original sound",396.5K,3-15
https://www.tiktok.com/@f4viana/video/7426022173841575201,a date in my eyes created by Favianaᥫ᭡ with BossMan Dlow’s SportsCenter,675.9K,10-15
https://www.tiktok.com/@elainelavenaxoxx/video/7395384036786457898,Like the WHOLE bed😌💅🏻 #bedrotting #momsoftiktok  created by Elaine Herrle <3 with Sanyio’s original sound,3.2M,7-24
https://www.tiktok.com/@starycherrie/video/7400140470837431558,#woah #kangel #fyppppppppppppppppppppppp #fypシ #fypシ  created by stary (Happy Halloween) with sambuka699’s оригінальний звук,429.8K,8-6
https://www.tiktok.com/@payton.rrichardson/video/7355183611064175878,trying to improve #bed #bedrotting #timelapse #selflove #relatable #viral #fyp #mentalhealth  created by payton richardson🍒🪩 with 🧛🏻‍♀️’s Nightmare on elm street,30.7K,4-7
https://www.tiktok.com/@theworkoutwitch/video/7365937312850545962,day 4 of bed rotting 🥹 release stress & stored trauma (30 day course) 🔗 on profile #bedrotting #bedrot #bareminimum #noenergy #exhausted #traumahealing  created by The Workout Witch with Laura’s Moesha Diary,389.5K,5-6
https://www.tiktok.com/@i_love_my_man_sigma/video/7409820784769781024,Bazinga. #fyp #fyppppppppppppppppppppppp #relatable #bedrotting #bedrottingsummer #no #shitpost #fypシ゚  created by ☯️-•Yīn•-☯️ with 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆’s Bed rotting is not a trend.,69.3K,9-1
https://www.tiktok.com/@breathinginyourvapors/video/7426147579185876266,I miss how i used to draw. #vent #digress #art #traditionalartist #depression #bedrottingisnotrend  created by ATLAZ with GOLDWIND’s sonido original,7942,10-15
https://www.tiktok.com/@diellzaspam/video/7390902437483138335,#bedrotting #grwm #makeup #real  created by diellza with Some queens memes’s original sound,4M,7-12
https://www.tiktok.com/@kaprisun_kidd/video/7328456209261038894,"I just cant help it im insufferable and in my year of rest and relaxation!!! Im sorrryy #franzkafka #classicalmusic #classicliterature #darkacademiaaesthetic #deadpoetsociety #dramaticreading #pintrestaesthetic #roomtour  created by Vonn with Armando Trovajoli’s L'amore dice ciao (From ""La matriarca - The Libertine"") - Main Titles",37K,1-26
https://www.tiktok.com/@chrissie_at_home/video/7402217682520558878,"Mondays, you feel me? #cozyathome #cozyaesthetic #bedrotting  created by Chrissie at Home with Sierra’s original sound",1.4M,8-12
https://www.tiktok.com/@cherryemojigirl/video/7318048006446533934, created by cherryemojigirl 🍒 with Mason & Princess Superstar’s Perfect (Exceeder),10.3M,2023-12-29
https://www.tiktok.com/@_c0zm0_/video/7349616306884283691,You suck if you think this is okay. #bedrotting #bed #rotting #depressionawareness #depression #depressionisreal #depressionisnotatrend #bedrottingisnotrend #popularpost #popular #viralpost #trend #trending #foryoupage #viral #fypシ #fypage #fyp #foryourpage #fyou  created by 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆ with 🪼#1 Fanny/GB Kin | nova .ᐟ ⊹☆’s Bed rotting is not a trend.,4.1M,3-23
https://www.tiktok.com/@jessicarozak/video/7329750674365893931,"WHAT IS BED ROTTING?  🛌Bed rotting is when you stay in bed from the morning until really late in the day.  There’s two reasons why is this popular.  1️⃣ self care. It can be very recharging to rest and recoup.  2️⃣ shut down. You get trapped in your bed, numb to everything bc you’re stuck in freeze mode.  🧠This is so common for intellectualizers because they know exactly WHY they are numb. They know what emotions are overwhelming & the root cause. But still can’t get out of shutdown. *keep reading for more on this* ✅✅If you are shut down, this is how to escape 👇👇  🔖SAVE THIS FOR LATER 1- stay. Sounds counter productive but you want to stay to increase awareness of what this feels like. Can you feel any body part? What about your hands holding your phone? What thoughts do u have? 2- regulate. You need to help your nervous system get back online. Start by bending your knees and moving them from side to side. You can also move the head in this manner as well.  3- once you woken up the body, you might start to feel the emotions that got you suck there. Create safety & FEEL the emotions.  💜Not sure how to feel? Especially for intellectualizers, FEELING emotions can be tricky 🧠You KNOW everything about the emotion already but there’s still a disconnect between your mind, body, & soul. 🛌That’s why you continue to get stuck in shutdown.  More on the GRAMam cracker APPle 💜Comment or DM “READY” now to finally uncover the part that you’re missing about FEELING. Let’s have a chat! #feelyourfeelings #bedrotting #bedrot #rottinginbed #intellectualizer #overthinkers #nervoussystemregulation #emotionalprocessing #stressedout  created by Emotions Coach Jessica with normal the kid’s take a moment to breathe.",341.3K,1-29
https://www.tiktok.com/@sophia.gabrielle_q/video/7356278949619502382,My fav person to bed rot with 💗.        #fyp #bedrotting #cuteandpreppy #😜 @Anahi💋  created by Sophia😚✌️ with i don't like mirrors’s i miss your warm hands,8.9M,4-10
